"","logFC","logCPM","F","PValue","FDR","significant"
"ENSG00000224093",-1.12641780332364,2.16908393513579,3.42428696542825,0.0817622603644468,0.199257169886024,FALSE
"ENSG00000286449",-0.918219705619223,2.9302987577455,3.43449565691005,0.0817792111101969,0.199271781660346,FALSE
"ENSG00000178952",0.32674856871503,5.78463086600695,3.43043115229532,0.0818574332432325,0.19943566979566,FALSE
"ENSG00000184602",0.255923702007885,7.04024962457949,3.42979727855787,0.081882584965236,0.199470231755409,FALSE
"ENSG00000167881",-0.398715559789664,5.46512631562583,3.42878742803786,0.0819247020671612,0.199546107472103,FALSE
"ENSG00000186976",-0.424459042853367,4.7435914121783,3.42638007645894,0.0820247134545778,0.199762958594025,FALSE
"ENSG00000245156",-2.08142702465397,1.52261043752581,3.35148564051563,0.082047647469636,0.19979206258001,FALSE
"ENSG00000246851",-1.25106043779529,2.10281477487116,3.41005750096492,0.082133360939952,0.199951310290759,FALSE
"ENSG00000171435",0.359994771563198,6.39717806912977,3.42360146321352,0.0821350297137192,0.199951310290759,FALSE
"ENSG00000151773",-0.841488387928182,2.93751921968719,3.42473425074104,0.0821773614535514,0.200012769319873,FALSE
"ENSG00000103494",-0.352242615544204,6.01252490404442,3.42244920688736,0.0821822670641413,0.200012769319873,FALSE
"ENSG00000161970",-0.280562303519506,8.02180255392103,3.42188098506387,0.082204870368106,0.200041015651619,FALSE
"ENSG00000090376",-0.696042679410935,3.23872307864571,3.42282917501716,0.0822262128249788,0.200041472564959,FALSE
"ENSG00000279738",-0.861785998281268,3.45575301118433,3.42247421231122,0.0822270527964925,0.200041472564959,FALSE
"ENSG00000111875",-0.398888030512657,4.95814955009831,3.42063852676256,0.082258040294349,0.200090098014738,FALSE
"ENSG00000285796",-1.038143510943,2.31427396867306,3.41486662846766,0.0823666764152706,0.200327563042355,FALSE
"ENSG00000088930",-0.333763908010462,5.95126921877278,3.41641419459766,0.0824290622086383,0.200452492189189,FALSE
"ENSG00000284602",-1.44180976245533,1.91753207602813,3.38671071105236,0.0824488382872102,0.200473782708776,FALSE
"ENSG00000165219",0.270588197872719,6.79193867036191,3.41525498180333,0.082476136737874,0.200513355688576,FALSE
"ENSG00000241399",-0.566981899834741,4.63739169949162,3.41411356543617,0.0825267675379005,0.200609635375439,FALSE
"ENSG00000112294",-0.258978844329654,7.15073696829824,3.41269584386796,0.0825810299382458,0.200714716004368,FALSE
"ENSG00000227115",-0.771079768005672,3.32905273364058,3.41038379592133,0.0827296686804396,0.201049121348991,FALSE
"ENSG00000235904",-1.55079886020786,2.41539650231902,3.40067089266085,0.0827521132768307,0.20107680209799,FALSE
"ENSG00000052841",-0.287219268820888,6.45946013950393,3.40688048028175,0.0828203263565794,0.201215672021661,FALSE
"ENSG00000075539",-0.320450821482424,7.65756935318233,3.40489640921764,0.0829017795123572,0.201362236765107,FALSE
"ENSG00000087338",0.477579626760862,4.87215027792883,3.40493616916455,0.0829027922558484,0.201362236765107,FALSE
"ENSG00000163430",0.425304528438596,4.73447454220718,3.40315219156305,0.0829768999164169,0.201515328368441,FALSE
"ENSG00000116731",0.280765467539469,7.0164697709559,3.40164415938315,0.0830361317142162,0.201632256825737,FALSE
"ENSG00000106635",0.405629311563742,5.04595560858366,3.40102593097989,0.0830636040856123,0.201672044623236,FALSE
"ENSG00000137947",0.422175368517485,4.98826806907544,3.39947746808774,0.0831278051802912,0.201800984416055,FALSE
"ENSG00000261105",-1.17745461880766,2.30189499931347,3.3929153775257,0.0831812230702055,0.201894977469727,FALSE
"ENSG00000162779",-1.98556788663953,1.58380135547761,3.32646815707181,0.0831887221624853,0.201894977469727,FALSE
"ENSG00000086102",-0.326490970472039,5.97330285284123,3.39572418523962,0.083281604070921,0.202076273202088,FALSE
"ENSG00000132300",-0.265693519458452,6.82270193480395,3.39538670818258,0.0832951775223522,0.202076273202088,FALSE
"ENSG00000073910",-0.22935298916007,7.94061956267374,3.39534364556793,0.0832967507679636,0.202076273202088,FALSE
"ENSG00000106479",-0.605702382627426,3.94651781920018,3.39538126837621,0.0833086253675711,0.20207812980879,FALSE
"ENSG00000290823",-0.581519675521073,4.1053245709352,3.39432320683287,0.0833488404230974,0.202148720972819,FALSE
"ENSG00000274570",-1.37064214552622,2.07541690608125,3.37583028512332,0.0833863741291267,0.202212791015707,FALSE
"ENSG00000108798",-1.83206805900335,1.51560580789077,3.31943489453157,0.0834214779195323,0.202270952193587,FALSE
"ENSG00000253284",-0.691893026980978,3.65735579966316,3.39250706555192,0.0834411630511694,0.202276316090667,FALSE
"ENSG00000113593",-0.345848750508858,5.58736959127703,3.39161800641313,0.083452437023728,0.202276316090667,FALSE
"ENSG00000213221",1.96771519934723,1.57911534686273,3.31757859936754,0.0834570507015095,0.202276316090667,FALSE
"ENSG00000163684",-0.411477916142555,5.24609678401257,3.39115745980379,0.0834721959550857,0.202286070400081,FALSE
"ENSG00000178401",-1.66262238573226,1.74023053050383,3.33920934894714,0.0835029678183651,0.202333686508067,FALSE
"ENSG00000242628",-1.50738658750035,2.05016060091584,3.36758744925697,0.0835241331152013,0.202358015632061,FALSE
"ENSG00000121741",-0.225597739387001,8.25178118806625,3.38906898531376,0.0835573605498724,0.202375957318044,FALSE
"ENSG00000105865",-0.803857191961026,2.96915885323795,3.39105851407864,0.0835623573551595,0.202375957318044,FALSE
"ENSG00000286558",-1.09736707307405,2.6993497203267,3.39009748844431,0.0835649156358345,0.202375957318044,FALSE
"ENSG00000157538",0.495285629999921,5.00105282587648,3.38766937159558,0.0836179562888304,0.202477452728145,FALSE
"ENSG00000111335",-1.22602640034043,2.87221376506759,3.38733926429411,0.0836921840595583,0.202630218027867,FALSE
"ENSG00000215712",0.505507305996657,5.10406921240512,3.38518331604422,0.0837212955725974,0.202673724576197,FALSE
"ENSG00000105048",1.19847886554092,2.46125574661411,3.38308945957894,0.083795672318929,0.202826783696782,FALSE
"ENSG00000204231",0.51682753838146,4.330028807259,3.3815683694116,0.0838761211912393,0.202985651447886,FALSE
"ENSG00000042286",-0.774159883625187,3.1013358456851,3.3830717755341,0.0838836251750279,0.202985651447886,FALSE
"ENSG00000155561",-0.343572153196964,5.86493294431331,3.38090597097483,0.0838987215735795,0.202995177630142,FALSE
"ENSG00000077235",-0.297339673828187,7.02216811002444,3.37953170716328,0.0839556524902414,0.203084512975639,FALSE
"ENSG00000291120",-0.823738661729265,3.0120240702368,3.38150054763737,0.0839579734786587,0.203084512975639,FALSE
"ENSG00000256463",-0.763398474698771,3.1053193070163,3.38090686760083,0.0839737357391503,0.20309563264129,FALSE
"ENSG00000290956",-1.82312433013584,1.81339735239148,3.3273514379304,0.0840404628204882,0.203229994510061,FALSE
"ENSG00000165688",0.428043781902864,4.69070740660322,3.3770287331111,0.0840637045240473,0.203244779476088,FALSE
"ENSG00000273891",-1.73203517081399,1.48517737588618,3.30348509996349,0.0840689236271626,0.203244779476088,FALSE
"ENSG00000104343",0.256668154461288,7.35444236118831,3.37352894391415,0.0842072492831952,0.203552141456654,FALSE
"ENSG00000114030",0.326092293381198,6.5131623240495,3.3719142700001,0.0842753117861155,0.203689598909041,FALSE
"ENSG00000247679",-0.888923693481842,3.00275433597618,3.37340308935197,0.0842979529662879,0.203707763251429,FALSE
"ENSG00000165637",0.331417438781185,6.65556645360598,3.37120212774058,0.0843052249453963,0.203707763251429,FALSE
"ENSG00000146414",-0.258940107523372,7.09983557588131,3.36894566843474,0.0844000754037284,0.203909864735532,FALSE
"ENSG00000005379",0.271815062373533,6.85470272964687,3.36764011907753,0.0844551228637761,0.204015761605855,FALSE
"ENSG00000289138",-0.875541304078883,2.67268185966894,3.36817362023754,0.0845127634934219,0.20412789376515,FALSE
"ENSG00000163162",0.425301167040029,4.80985412913589,3.36553753875455,0.084546483140883,0.204171786767912,FALSE
"ENSG00000249167",-1.63437884067846,1.70177649334802,3.31230255189496,0.0845575032986324,0.204171786767912,FALSE
"ENSG00000168765",-0.63275192615783,3.78429046001005,3.36549544487335,0.0845646092088758,0.204171786767912,FALSE
"ENSG00000165730",0.305823830545328,5.86896047946381,3.36416115957331,0.0846023826459093,0.204215239333153,FALSE
"ENSG00000189045",-1.43224436102225,2.01623949608977,3.34208497104316,0.0846050601217506,0.204215239333153,FALSE
"ENSG00000162522",0.734387955911959,3.46175461759,3.36266642356326,0.0847012367306901,0.204420259537117,FALSE
"ENSG00000264443",2.0796532554731,1.37181087543746,3.28570386950783,0.0847337277887094,0.204471545300693,FALSE
"ENSG00000146122",-0.489356933332662,6.44745782745146,3.36054629709022,0.0847549131585351,0.204487657021288,FALSE
"ENSG00000272054",-1.12672373944715,2.58829314047809,3.36041610239288,0.0847666076848031,0.204487657021288,FALSE
"ENSG00000266967",0.484328563096234,4.21568956809547,3.36003853950326,0.0847829618074719,0.204487657021288,FALSE
"ENSG00000184164",-0.674888183340261,3.50135066604652,3.36067168529656,0.0847853715917842,0.204487657021288,FALSE
"ENSG00000290476",-0.992404130122433,2.54656550168049,3.3601395739768,0.0848008860450288,0.204497960646835,FALSE
"ENSG00000180914",-0.938064055661594,3.25621925029133,3.3603965166011,0.0848279095931487,0.204536012128761,FALSE
"ENSG00000232040",0.535002809571991,4.34691268215756,3.35810957962664,0.0848634699726084,0.204569644623579,FALSE
"ENSG00000100284",0.50306931537923,4.42301937349545,3.35807306824975,0.0848643506503313,0.204569644623579,FALSE
"ENSG00000182208",0.688870465246457,3.33622149577321,3.35863078941275,0.0848817711186333,0.204584525857684,FALSE
"ENSG00000147162",-0.237806168307154,8.41255915456626,3.3570378516232,0.0849031169331872,0.204608862879528,FALSE
"ENSG00000114853",-0.4606690645399,4.9046847146917,3.35596278382162,0.0849514520711296,0.20469471859529,FALSE
"ENSG00000120137",0.263272945434248,8.36501251808303,3.35566775569548,0.0849612493344935,0.20469471859529,FALSE
"ENSG00000172164",-0.586509888250346,3.73499094307711,3.35480330101608,0.0850185642674894,0.204804181412656,FALSE
"ENSG00000173153",0.756270210579312,3.0491650442751,3.35601613922599,0.0850309988822267,0.204804181412656,FALSE
"ENSG00000123144",0.534502591409628,4.453588292938,3.35391897743529,0.085040460814172,0.204804181412656,FALSE
"ENSG00000133142",0.302702584249105,6.09266995171022,3.35332034901857,0.0850615715844395,0.20482790404037,FALSE
"ENSG00000089009",-0.267509044639211,7.79498217785006,3.35254761545329,0.0850938741716699,0.204878566668786,FALSE
"ENSG00000110025",1.31780558862318,3.09288918420021,3.35413491645993,0.0851188917432228,0.204896756134944,FALSE
"ENSG00000102387",-1.21490816163124,1.9141653916669,3.32944006766902,0.0851239574552926,0.204896756134944,FALSE
"ENSG00000120278",-0.391420464502498,4.90206948353179,3.35141493844345,0.0851446816379718,0.204909989309857,FALSE
"ENSG00000132326",0.424394076979551,4.72887745417907,3.35092625343286,0.0851660767908506,0.204909989309857,FALSE
"ENSG00000233695",-1.99076941302168,1.5844625087954,3.28100660808814,0.0851686659376092,0.204909989309857,FALSE
"ENSG00000130338",-0.243210534804364,9.0335748188139,3.3505488745204,0.0851788467153621,0.204909989309857,FALSE
"ENSG00000180573",-0.463522225337807,5.06825481038601,3.3503954470858,0.0851875828590312,0.204909989309857,FALSE
"ENSG00000287650",-1.04025360007166,2.58639030234792,3.35080997544179,0.0851970450330098,0.204909989309857,FALSE
"ENSG00000110079",1.36645883032308,1.80951457376171,3.31791648074165,0.0852150233459623,0.204926133614893,FALSE
"ENSG00000182158",-0.62243364880444,3.89393455480783,3.34865403298838,0.0852748960699257,0.20497697869035,FALSE
"ENSG00000163466",-0.283249872780744,6.42551416778551,3.34829697020972,0.0852752397259168,0.20497697869035,FALSE
"ENSG00000115239",-0.3553689240691,6.33209585786666,3.34826494767726,0.0852766386336098,0.20497697869035,FALSE
"ENSG00000178965",-0.265479323182335,7.01548540263755,3.34815144798695,0.0852812410515982,0.20497697869035,FALSE
"ENSG00000091831",-0.789211901629816,3.2376549908835,3.34882241107734,0.085316241365587,0.205034011156035,FALSE
"ENSG00000258844",-1.53524326871377,1.66120207925028,3.29335378745556,0.0853539899244267,0.205097632328312,FALSE
"ENSG00000067221",0.564525695924315,4.09313854262372,3.34245479012758,0.0855330972210832,0.205496170225509,FALSE
"ENSG00000132155",-0.360272781238549,5.81447019686446,3.34205036641266,0.0855424409536863,0.205496170225509,FALSE
"ENSG00000148680",1.12001131440353,2.30125853803547,3.33897644559643,0.0855770453954923,0.205552153141952,FALSE
"ENSG00000169813",0.428748178328405,5.33580740520443,3.34057075070954,0.0856064148735187,0.205595548791828,FALSE
"ENSG00000118263",0.391203888683568,5.43586370329783,3.33868374935106,0.0856870852720562,0.20576212291732,FALSE
"ENSG00000040933",0.239175846229975,7.43653666360035,3.33698483780668,0.0857588116043146,0.205907178337181,FALSE
"ENSG00000180964",0.376050922178126,5.85534762863986,3.33672153593412,0.0857707220671451,0.205908596331182,FALSE
"ENSG00000290939",-2.02023022025132,1.99368465248885,3.29393961354362,0.0857906230662836,0.205929194190512,FALSE
"ENSG00000212743",-1.13182271884158,2.45068516743091,3.33290468360683,0.0858659558673681,0.206068664957162,FALSE
"ENSG00000181234",0.767484642193651,3.5626907749343,3.33502445502078,0.0858726995775217,0.206068664957162,FALSE
"ENSG00000075399",0.868973197535677,2.73763825359536,3.33670549617527,0.0858879680227246,0.206068664957162,FALSE
"ENSG00000137462",-1.10894151854277,2.69617077706849,3.33486080723665,0.0858981810015495,0.206068664957162,FALSE
"ENSG00000187955",-0.928789653181857,2.61045773194846,3.33478520734251,0.0859144746846761,0.206068664957162,FALSE
"ENSG00000289361",1.04204972812973,2.38113776240016,3.33324170662224,0.0859166990123757,0.206068664957162,FALSE
"ENSG00000112667",-0.795671665690791,3.05938893359221,3.33405728809647,0.0859653489838318,0.206136217577115,FALSE
"ENSG00000286355",-2.04703179616987,1.30894140453386,3.26795907173531,0.0859675286717972,0.206136217577115,FALSE
"ENSG00000261617",-1.63114784955865,1.702804136596,3.27939104176927,0.0860063009421373,0.206202005290296,FALSE
"ENSG00000110042",0.453702775131481,4.5934485091743,3.32988593517326,0.0860679600109709,0.20631684717447,FALSE
"ENSG00000237949",-0.729328652001263,3.73116101953256,3.33013164623171,0.0860768858277656,0.20631684717447,FALSE
"ENSG00000242485",0.354376010247724,5.57902899328158,3.32797905180626,0.0861472539365105,0.20645830686497,FALSE
"ENSG00000286274",-1.65851451223472,1.52866491168091,3.25907023562314,0.0862053438290262,0.206570307502304,FALSE
"ENSG00000108666",0.461894985350593,5.11720990118331,3.32618724898146,0.0862255285983112,0.206577318493915,FALSE
"ENSG00000187621",-1.90110862784196,1.50625738054873,3.25472479829491,0.0862322177889152,0.206577318493915,FALSE
"ENSG00000148180",-0.384890840560899,6.14327853235106,3.32575427678921,0.0862428078031826,0.206577318493915,FALSE
"ENSG00000102996",1.20706675012975,2.34420155482423,3.32318032014287,0.0862536962045787,0.206577318493915,FALSE
"ENSG00000291121",-0.636693763290978,3.87898292999608,3.32474726891575,0.0863016440070989,0.206664942665762,FALSE
"ENSG00000164080",-0.347701643929743,5.4990397366956,3.32304026484208,0.0863608117538872,0.2067794084248,FALSE
"ENSG00000108001",-1.38566971053335,1.81548081960755,3.28849122181482,0.0863742086794251,0.206784266369932,FALSE
"ENSG00000154736",1.14330595825203,2.18894870205345,3.31673560204612,0.0863940312936926,0.206792062148338,FALSE
"ENSG00000057935",0.285372069257952,6.39114170173786,3.3221118398478,0.0864002018871562,0.206792062148338,FALSE
"ENSG00000100568",0.248707811949502,7.15279417605435,3.32165293480973,0.086419852667735,0.206811882650454,FALSE
"ENSG00000290098",-2.04574473288155,1.24730437782503,3.26258046768941,0.0864346215707257,0.206820016623455,FALSE
"ENSG00000180596",-0.434657126268199,4.72597208215832,3.32074713884967,0.086462320296948,0.206859082757002,FALSE
"ENSG00000074800",-0.237441661987167,8.83536176204259,3.31693351872711,0.0866243210355582,0.207219410788638,FALSE
"ENSG00000178913",0.273096514745685,6.67527093681844,3.31658642122069,0.086639738127889,0.207229038336134,FALSE
"ENSG00000171160",0.530522078884937,4.43641730037081,3.31472763431671,0.0867252869307624,0.207406385652191,FALSE
"ENSG00000198246",1.16818263668323,2.0591468818949,3.30091027835199,0.0868541877660549,0.207687350527743,FALSE
"ENSG00000161179",1.16814261791803,2.05912909567797,3.30061132582977,0.0868672818541804,0.207691358691843,FALSE
"ENSG00000173801",1.04655230475542,2.38398493012335,3.30946992772158,0.0869458262375294,0.207851830629604,FALSE
"ENSG00000183474",-0.371046339122362,5.54481503052538,3.30879887952889,0.0869796274094405,0.207905311771054,FALSE
"ENSG00000223547",-0.463047917559354,4.55022381120616,3.30851031560299,0.0869955645907572,0.207916084602007,FALSE
"ENSG00000170445",0.266487615282151,6.76274259197443,3.30786763104161,0.0870194077655141,0.207945747143287,FALSE
"ENSG00000183762",-0.493606053104656,4.58948433747407,3.30730658535067,0.087047913336219,0.207986541913283,FALSE
"ENSG00000036448",0.623850707555021,4.0810659856118,3.3060509067265,0.0871078527064953,0.208060033566228,FALSE
"ENSG00000108829",0.401023421920572,5.18077427706107,3.30575941801315,0.0871130354486099,0.208060033566228,FALSE
"ENSG00000197956",0.653632322616562,5.0148182521619,3.30554751560833,0.0871228994228318,0.208060033566228,FALSE
"ENSG00000250950",-1.24949932372625,1.81580122347983,3.27562871890597,0.0871244241711907,0.208060033566228,FALSE
"ENSG00000167393",-1.25686484375429,2.22719402220349,3.29616096928698,0.0871755650529084,0.20815483438073,FALSE
"ENSG00000117906",0.295910403613197,6.51146541925952,3.30395291687986,0.0871906163555426,0.208163448156887,FALSE
"ENSG00000287737",1.49944857177271,1.86870668301558,3.27257197060303,0.0872370607439731,0.208219782920472,FALSE
"ENSG00000289215",1.49944833502754,1.86870657784823,3.27257094307237,0.0872371064121448,0.208219782920472,FALSE
"ENSG00000177034",-0.295766104652672,7.20318361735655,3.30216260254042,0.0872688380019772,0.208253695068491,FALSE
"ENSG00000176208",-0.619183742662398,3.89973742407471,3.30238231389104,0.0872742120674606,0.208253695068491,FALSE
"ENSG00000099797",0.544789197974527,4.26922534889445,3.30170725006014,0.0872951795510647,0.208276405565827,FALSE
"ENSG00000214827",-1.35798797740758,1.64812530696676,3.25234384667954,0.0873450209583999,0.208355531291219,FALSE
"ENSG00000167601",-0.439303795980869,4.61945299488269,3.30011573440416,0.0873624190000382,0.208355531291219,FALSE
"ENSG00000012048",-0.539995900800612,4.07737774784955,3.30024589513896,0.0873627068256254,0.208355531291219,FALSE
"ENSG00000145782",0.307956898022337,6.2334324380102,3.29575938221715,0.0875502217926403,0.208775371579461,FALSE
"ENSG00000268750",-1.60816000067591,1.96598955849061,3.26629316880286,0.0875636925862271,0.208780124281488,FALSE
"ENSG00000163961",0.412136374045468,5.58666683903935,3.29414369566909,0.0876218665435811,0.208891448548852,FALSE
"ENSG00000251537",-2.12017924298672,1.43035318729912,3.2265534392269,0.0876359649826556,0.208897680911349,FALSE
"ENSG00000112739",-0.265137974167655,6.95516050024587,3.29332260775669,0.0876572061418946,0.208920935498043,FALSE
"ENSG00000236333",0.599295666227172,4.12637695634067,3.29320587018914,0.0876706365987272,0.208925570513671,FALSE
"ENSG00000113648",-0.271148565109506,6.55409108536614,3.29216960119878,0.0877081232350198,0.208987524449176,FALSE
"ENSG00000253671",-1.13493992949779,2.42087338247246,3.28632820500106,0.0878788463126138,0.20936689121499,FALSE
"ENSG00000155846",-0.545274718593732,5.10008738682657,3.28734444549422,0.0879229102471919,0.209444439156158,FALSE
"ENSG00000286288",0.585701245572715,3.82500265065778,3.2855290387256,0.0880158798519842,0.209638451552651,FALSE
"ENSG00000166394",-1.06001012482751,2.66601229369773,3.2856109345886,0.0880481516432544,0.20966196913287,FALSE
"ENSG00000100324",0.758917622596086,3.37812805665415,3.28545823479592,0.0880488060586035,0.20966196913287,FALSE
"ENSG00000286389",-1.22241678793676,2.07960714267483,3.27099527935911,0.0880672862909564,0.209678525868128,FALSE
"ENSG00000126067",0.424079303423231,4.63998370847831,3.2825917462651,0.0881348085693375,0.209811826708055,FALSE
"ENSG00000008294",0.228170164013276,8.94907965394226,3.28168356050356,0.0881713336743758,0.209871311114485,FALSE
"ENSG00000171657",-1.20066630576163,2.32217454599588,3.27639454156916,0.0881979541878813,0.209901566630983,FALSE
"ENSG00000080854",-0.480114501956354,5.48446902978996,3.28090627771432,0.0882071234374511,0.209901566630983,FALSE
"ENSG00000185053",-0.481123030123758,4.42844737651454,3.28068460858266,0.0882210969587683,0.209907358231523,FALSE
"ENSG00000265118",1.27505904672147,2.72115292207696,3.28128189519381,0.0882614071988934,0.20996426957434,FALSE
"ENSG00000287225",1.13389993819155,2.18265038530712,3.27391657710047,0.0882765156486899,0.20996426957434,FALSE
"ENSG00000127564",1.26890686820563,1.86152463992222,3.25524995524586,0.0882796445137194,0.20996426957434,FALSE
"ENSG00000289183",-1.83266994472021,1.51599434408086,3.2098280070579,0.0883080214048465,0.210004302438771,FALSE
"ENSG00000272800",-1.21166031869749,1.91693311533814,3.2569025485964,0.0883198658543067,0.210005014364685,FALSE
"ENSG00000186352",-0.854666957556167,2.96372101433284,3.27843764102308,0.0884037530785352,0.210160024828926,FALSE
"ENSG00000117505",0.288657020793835,6.42353014262821,3.2763608627401,0.088408164375533,0.210160024828926,FALSE
"ENSG00000263494",-2.09400194212588,1.48348130226716,3.20745194523044,0.088424599911973,0.210171628433136,FALSE
"ENSG00000125398",-0.445467805488189,5.29925829085545,3.27505444659355,0.0884675424825767,0.210228375231822,FALSE
"ENSG00000148291",0.855328321289223,2.67053966233851,3.27709429039687,0.0884937803778486,0.210228375231822,FALSE
"ENSG00000144771",-1.37291790847845,2.15459838177661,3.26143111251822,0.0884948435064194,0.210228375231822,FALSE
"ENSG00000188766",0.844547939335435,2.9331676480345,3.27668635053093,0.0884959602334261,0.210228375231822,FALSE
"ENSG00000137824",0.422943923942795,4.92065481705732,3.27420604231302,0.0885062615461954,0.210228375231822,FALSE
"ENSG00000174197",-0.239662409872673,8.15666913625459,3.27353772943838,0.0885335003386869,0.210265618378472,FALSE
"ENSG00000186529",-1.72202475499675,1.76325099432203,3.2251023133288,0.0885652004559825,0.210313445991426,FALSE
"ENSG00000175054",-0.24917149920776,7.09523428572049,3.27090836311576,0.0886509608519139,0.210478240669704,FALSE
"ENSG00000197275",-0.668404911888826,3.80237248155792,3.2711841473315,0.0886577394178819,0.210478240669704,FALSE
"ENSG00000134321",-0.558457017769515,4.24491358938067,3.26941001160321,0.0887252686125691,0.210526598682363,FALSE
"ENSG00000122515",0.501484594988509,4.2700033205336,3.26921536992187,0.0887328532438931,0.210526598682363,FALSE
"ENSG00000261520",-0.749118141716536,3.84525725935724,3.26925167517664,0.0887439331987957,0.210526598682363,FALSE
"ENSG00000260495",-1.4147603947755,2.45386179029158,3.26429739982613,0.0887441520088624,0.210526598682363,FALSE
"ENSG00000126088",0.401306772500121,5.17273481209174,3.26884135062395,0.0887448884175986,0.210526598682363,FALSE
"ENSG00000144847",-0.405582154381781,5.05073122251478,3.26854472763307,0.0887585330643258,0.210526598682363,FALSE
"ENSG00000228109",-1.64480892565671,1.45001472382266,3.1979058887604,0.088759125084939,0.210526598682363,FALSE
"ENSG00000257180",-1.39171609973401,1.81448389707851,3.23317752246656,0.0888457420102013,0.210704569382733,FALSE
"ENSG00000196975",-0.584698983445036,3.75662235359256,3.26654555784782,0.0888654791561786,0.21072390377407,FALSE
"ENSG00000262919",0.864513790522045,3.33003194564337,3.26657192806249,0.0888978504418712,0.210773188156626,FALSE
"ENSG00000187950",-1.17539864604028,2.56011123721014,3.26453443160889,0.0889142858968512,0.210784681410625,FALSE
"ENSG00000196569",0.418891437465066,5.87595062007845,3.26367744015626,0.0889749361895687,0.210900975930187,FALSE
"ENSG00000088367",0.235639010551607,7.69746280001969,3.26336966815385,0.0889881145577834,0.2109047301376,FALSE
"ENSG00000291054",-1.39438092900765,1.81800741252364,3.22895887086993,0.0890449168501438,0.210982501222565,FALSE
"ENSG00000267322",-0.677645564376656,3.79653509423853,3.26231671914377,0.0890550682093829,0.210982501222565,FALSE
"ENSG00000108819",0.313061858041896,6.43895850272322,3.26186797917351,0.0890557253648626,0.210982501222565,FALSE
"ENSG00000141622",0.400726850148312,4.87683941255523,3.26045810114471,0.0891213373222113,0.211110447439904,FALSE
"ENSG00000118420",-0.527170309181899,4.31345760840977,3.26018932666942,0.0891373661376763,0.211120923182856,FALSE
"ENSG00000183513",0.364257196376993,5.14063836127461,3.25970834579379,0.0891542079465769,0.211133321513896,FALSE
"ENSG00000115165",-1.51227617747808,1.8623923864104,3.22620488825714,0.089177967331279,0.211134631537903,FALSE
"ENSG00000186867",1.36531943280889,1.81017262813938,3.22885326227912,0.0891779754868448,0.211134631537903,FALSE
"ENSG00000103264",0.397265905812081,5.29845201333084,3.25637110605982,0.089303976725774,0.211405431629598,FALSE
"ENSG00000167723",-0.679422557249854,3.59535313025724,3.25623842240183,0.0893386674299464,0.211460033903803,FALSE
"ENSG00000117362",0.676648245185979,3.68071787286751,3.25504347792725,0.0893837603891156,0.211539240369244,FALSE
"ENSG00000129028",0.751410939068914,3.32476598428694,3.25509125831038,0.0894100259131553,0.211573874250071,FALSE
"ENSG00000287990",-1.32714809859161,1.97196936101274,3.23188351793013,0.0894725201454114,0.211694217149458,FALSE
"ENSG00000159713",0.654541167108669,3.80315900645272,3.25164316880894,0.0895317818428761,0.211793898276766,FALSE
"ENSG00000276649",-0.983682104587041,2.55158917596413,3.25175742785437,0.0895426837672232,0.211793898276766,FALSE
"ENSG00000204314",1.04167662523684,2.48792631715779,3.25204858927198,0.0895495806292803,0.211793898276766,FALSE
"ENSG00000132906",0.92783839710127,2.78959515287343,3.25290000758193,0.0895726671385171,0.211820958820804,FALSE
"ENSG00000166188",0.961397780465163,2.4456944091431,3.25078943122345,0.0896105912702195,0.211883095698075,FALSE
"ENSG00000006468",-0.296207098309107,6.77939279989495,3.2484294911027,0.0896610887475255,0.211974942074017,FALSE
"ENSG00000135298",0.214372613707383,8.601583777238,3.24788055977339,0.0896856375520548,0.212005425220517,FALSE
"ENSG00000158292",1.1952299899497,1.91532254786313,3.22895740997199,0.0897094777771585,0.212034225671324,FALSE
"ENSG00000164144",-0.459584020840801,4.86673383475425,3.24687707933341,0.08973395561362,0.212046634455557,FALSE
"ENSG00000290718",-0.866011737217941,3.31196141171047,3.24803488579334,0.0897380424430389,0.212046634455557,FALSE
"ENSG00000168993",0.647757151041448,4.0026563393429,3.24526629733915,0.0898150413121442,0.212201013309248,FALSE
"ENSG00000254859",-0.35228483666161,9.11802375091489,3.24451215438839,0.0898382102453735,0.212228187579655,FALSE
"ENSG00000007923",0.346191271072752,5.36822971211086,3.24388934529657,0.0898678827301143,0.212270716382389,FALSE
"ENSG00000253554",1.59321679959646,1.90866921366733,3.21426727048648,0.089895626072115,0.212308678038402,FALSE
"ENSG00000286818",-1.28145514837481,2.09805252186666,3.22919028405493,0.0899429554711771,0.212392880698521,FALSE
"ENSG00000177839",-0.75342550778559,3.3359237123898,3.24211008863106,0.0900003245551684,0.212467227472426,FALSE
"ENSG00000132361",0.479721267299461,4.49507736295652,3.24102577423072,0.0900011111672755,0.212467227472426,FALSE
"ENSG00000283782",1.01084192445599,4.08358622260278,3.24101095152043,0.0900094807532991,0.212467227472426,FALSE
"ENSG00000242221",-0.817193392058721,3.45024896608964,3.24060440560644,0.0900611808159891,0.212561681463973,FALSE
"ENSG00000280434",-1.64613597480384,1.79420586619821,3.19427911918473,0.0901958356849357,0.212851874819536,FALSE
"ENSG00000249717",-1.31878920040357,1.96673884878133,3.21554987733687,0.0902181133358122,0.212876829884346,FALSE
"ENSG00000101977",0.45162802580137,5.24751373291309,3.23506085250915,0.0902696627366703,0.212970838544751,FALSE
